id,DCCP,y_pred,prob_true,prob_false,difference,lime
2212499,1,1,0.713,0.287,0.426,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2506592,0,0,0.287,0.713,0.426,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
893086,0,0,0.287,0.713,0.426,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
242957,0,1,0.713,0.287,0.426,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
530803,0,1,0.714,0.286,0.428,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2513748,1,1,0.714,0.286,0.428,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2512939,1,1,0.714,0.286,0.428,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2513166,0,0,0.286,0.714,0.428,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
729553,1,1,0.715,0.285,0.43,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2513404,1,1,0.715,0.285,0.43,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
137777,1,1,0.715,0.285,0.43,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2226121,0,0,0.285,0.715,0.43,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
147400,1,0,0.285,0.715,0.43,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
954478,0,0,0.285,0.715,0.43,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
798623,1,1,0.716,0.284,0.432,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2535810,0,1,0.716,0.284,0.432,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2230567,0,1,0.717,0.283,0.434,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2511893,1,1,0.717,0.283,0.434,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2513208,1,0,0.283,0.717,0.434,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
3871125,0,0,0.283,0.717,0.434,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
3768166,0,0,0.283,0.717,0.434,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2506399,0,1,0.717,0.283,0.434,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2516261,0,0,0.283,0.717,0.434,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2513773,0,0,0.283,0.717,0.434,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2507817,0,0,0.282,0.718,0.436,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
10413404,1,1,0.718,0.282,0.436,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
87477,1,1,0.719,0.281,0.438,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2506928,1,1,0.719,0.281,0.438,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2508010,0,0,0.281,0.719,0.438,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2562664,0,1,0.719,0.281,0.438,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2514445,1,0,0.281,0.719,0.438,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2514441,1,0,0.281,0.719,0.438,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2229493,0,0,0.281,0.719,0.438,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2528209,0,0,0.281,0.719,0.438,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
40322,1,1,0.72,0.28,0.44,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2508691,1,1,0.72,0.28,0.44,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
455385,1,1,0.72,0.28,0.44,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
34941894,1,1,0.72,0.28,0.44,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
680719,1,1,0.721,0.279,0.442,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2514053,0,1,0.721,0.279,0.442,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2347283,1,1,0.721,0.279,0.442,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2507778,1,1,0.721,0.279,0.442,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
1155485,0,0,0.279,0.721,0.442,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
81569,0,0,0.278,0.722,0.444,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
1078426,1,1,0.722,0.278,0.444,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2511531,1,0,0.278,0.722,0.444,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
89742,1,1,0.722,0.278,0.444,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
708298,1,1,0.723,0.277,0.446,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
950072,0,1,0.723,0.277,0.446,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
516785,0,0,0.277,0.723,0.446,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2511449,1,1,0.723,0.277,0.446,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
6943002,0,0,0.277,0.723,0.446,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2530950,1,1,0.723,0.277,0.446,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
96835,0,0,0.276,0.724,0.448,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2225897,0,1,0.724,0.276,0.448,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2512159,0,0,0.276,0.724,0.448,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
2517624,1,1,0.724,0.276,0.448,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
376775,0,0,0.276,0.724,0.448,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
511702,1,0,0.276,0.724,0.448,《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目），其负面解释(也就是预测为非CCP)为（该项目）。》
